% Model:              hydro_005.mph
% Version:            COMSOL 5.4.0.225
% Date:               Apr 16 2025, 10:51
% Dimension:          3
% Nodes:              3184
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% x                       y                        z                        u2 (m/s) @ t=1           v2 (m/s) @ t=1           w2 (m/s) @ t=1           p2 (Pa) @ t=1
4.4037020223585765E-5     6.003184601997561E-6     -2.9788901550291375E-5   2.5012692915533073E-12   3.3230004452002456E-13   -2.748070370525471E-9    0.10711500575764431
3.6463922127224364E-5     0                        3.0477330632852114E-5    -2.1535082526412826E-12  0                        -2.7496909669901824E-9   0.10711505962120581
4.132304479164996E-5      9.92061403615899E-6      2.7072265551806464E-5    -2.172941524393615E-12   -5.104800886374953E-13   -2.748869536181931E-9    0.10711505658318819
4.426493607646122E-5      0                        7.954358738083163E-6     -7.237920589929141E-13   0                        -2.7497570482742404E-9   0.10711503949316199
3.972026823027055E-5      4.59057531613963E-6      1.6946549735076647E-5    -1.3396655326918577E-12  -1.5171729221924415E-13  -2.7502380587265644E-9   0.1071150475340084
3.815158512059615E-5      0                        2.181281340912543E-5     -1.6388805869775301E-12  0                        -2.750238773246813E-9    0.10711505188070262
3.510265639901035E-5      6.488967558563266E-6     2.3933428837011504E-5    -1.64952338099565E-12    -3.003673479478566E-13   -2.7505103244956274E-9   0.10711505377110592
3.7928845411840583E-5     0                        1.3691949091743837E-5    -1.0544598904965378E-12  0                        -2.7508263911187836E-9   0.10711504462032172
2.7131110601408615E-5     1.628435722615385E-5     3.570821466484263E-5     -1.8571090360788413E-12  -1.107676340874678E-12   -2.749860189852933E-9    0.10711506428517524
2.595587023425303E-5      2.595587023425303E-5     3.0295275120669726E-5    -1.5107724353990065E-12  -1.5107724353990065E-12  -2.7496704693921772E-9   0.10711505945561718
3.6954741686079116E-5     2.0032774340592705E-5    3.292607109396432E-5     -2.3370565978016736E-12  -1.2505553236754153E-12  -2.748297457475691E-9    0.10711506181095724
2.710791549820457E-5      2.710791549820457E-5     2.1521947916014843E-5    -1.1382264655780094E-12  -1.1382264655780094E-12  -2.750230876586032E-9    0.10711505161812405
3.219170009506679E-5      1.922349215552897E-5     2.561523936403266E-5     -1.6031584241512857E-12  -9.489218850187789E-13   -2.7500224698219866E-9   0.10711505527522863
3.120545753476863E-5      2.467955117189281E-5     1.764617461152913E-5     -1.0856550661811462E-12  -8.545214306295691E-13   -2.750235924907882E-9    0.10711504815644755
2.675698815650347E-5      2.0272884186734546E-5    2.5226208189795212E-5    -1.3178001615202835E-12  -9.94487630499847E-13    -2.7507627220176054E-9   0.1071150549276365
1.5843562952302166E-5     7.355094715285896E-6     5.133799507327444E-5     -1.528269769948931E-12   -7.076223158830652E-13   -2.7490500184179743E-9   0.1071150782159187
2.7247777462956E-5        0                        3.225884404884483E-5     -1.7048405735413328E-12  0                        -2.7509624109590476E-9   0.10711506119921615
3.0441218737027974E-5     6.708606423383809E-6     2.728162789151749E-5     -1.6246080534559278E-12  -3.538213086907341E-13   -2.750947496630546E-9    0.1071150567597334
2.6930362633424643E-5     6.409957721768337E-6     3.7154416578341704E-5    -1.9201864526976974E-12  -4.5289913580978397E-13  -2.7502530247112588E-9   0.1071150655706441
1.936938143400461E-5      1.936938143400461E-5     3.20873962437706E-5      -1.1998650382752294E-12  -1.1998650382752294E-12  -2.7509643793149417E-9   0.10711506104954328
3.0018234931705925E-5     1.7588322728243074E-5    3.1769814870564065E-5    -1.837374118367098E-12   -1.0680623061472035E-12  -2.7498394915834517E-9   0.10711506077180448
2.2907763580022165E-5     0                        3.9520882180880823E-5    -1.732448380799711E-12   0                        -2.7505211181799997E-9   0.10711506768223254
2.295940216802773E-5      5.196183966153264E-6     3.3275973001873085E-5    -1.4814597303260803E-12  -3.331659069475248E-13   -2.7513145883261914E-9   0.10711506210946523
2.214044371791966E-5      1.3856490576408732E-5    3.278896922576569E-5     -1.4038485825682297E-12  -8.750612758497765E-13   -2.751050368078822E-9    0.10711506167397478
1.6273523240113304E-5     1.6273523240113304E-5    3.936795920410089E-5     -1.2218737049276654E-12  -1.2218737049276654E-12  -2.7505321031131747E-9   0.10711506754188925
1.697693647403255E-5      0                        4.6328132864425104E-5    -1.4887811604175923E-12  0                        -2.750014994989402E-9    0.10711507375164954
1.959064341006773E-5      8.136761620056669E-6     3.944442069249086E-5     -1.4781534988873269E-12  -6.113822716138864E-13   -2.7507231923244777E-9   0.1071150676110538
1.2086644578247283E-5     1.2086644578247283E-5    4.626066441080535E-5     -1.0564841907085873E-12  -1.0564841907085873E-12  -2.750016951149416E-9    0.10711507368827976
1.649027645277524E-5      1.076333555776971E-5     3.586923505768786E-5     -1.140463969882284E-12   -7.427129158495486E-13   -2.751396373716328E-9    0.1071150644190224
9.40202772950592E-6       0                        5.251941981285333E-5     -9.260257382115086E-13   0                        -2.7493725686665146E-9   0.10711507926213616
6.712410563153635E-6      6.712410563153635E-6     5.2486292639248925E-5    -6.60400047642549E-13    -6.60400047642549E-13    -2.7493746708675846E-9   0.10711507923397547
0                         0                        5.776030743030478E-5     0                        0                        -2.748517661375667E-9    0.10711508392200049
1.9358909338583094E-5     8.91563408377544E-6      -6.220440635524114E-5    2.2316045520493453E-12   1.0235010442065799E-12   -2.7462425707370563E-9   0.10711497687445304
2.8070144919802284E-5     0                        -4.764919204223732E-5    2.509955868057891E-12    0                        -2.7483906031716123E-9   0.1071149898344862
2.616566443678904E-5      9.583640476590081E-6     -5.332890241917086E-5    2.6088493888383263E-12   9.476739914279584E-13    -2.747340922000619E-9    0.10711498477231746
1.4657557433160558E-5     1.4657557433160558E-5    -5.611648517244103E-5    1.5272165443717507E-12   1.5272165443717507E-12   -2.7476455288674775E-9   0.1071149822927161
2.0886550509615303E-5     0                        -5.607293786954816E-5    2.180901651867032E-12    0                        -2.747637908950434E-9    0.10711498233149809
2.2630822159523484E-5     5.605468444464304E-6     -4.546764005841589E-5    1.9248062025718737E-12   4.736673527801622E-13    -2.7493843503778487E-9   0.1071149917845464
8.130458821739064E-6      8.130458821739064E-6     -6.369808792293403E-5    9.554167712516221E-13    9.554167712516221E-13    -2.7467130468089072E-9   0.10711497555495197
1.1598652393557179E-5     0                        -6.369613917289482E-5    1.3643478731947988E-12   0                        -2.746707911573768E-9    0.10711497555963716
0                         0                        -7.012998378433394E-5    0                        0                        -2.7454648206036223E-9   0.10711496984815964
3.320076376766883E-5      0                        -3.881145411436608E-5    2.4304094118062738E-12   0                        -2.749052108729438E-9    0.10711499770914872
2.6777970489920128E-5     7.153818171063645E-6     -4.189637640644803E-5    2.1046448063413897E-12   5.570512330355852E-13    -2.7494119093303373E-9   0.10711499496565537
2.3945516919891506E-5     1.4571891292999246E-5    -4.661716132819239E-5    2.08945656376663E-12     1.2651272451826117E-12   -2.7485802772632937E-9   0.10711499075576349
1.9698914970843198E-5     1.9698914970843198E-5    -4.78162531343255E-5     1.7580371851204783E-12   1.7580371851204783E-12   -2.7483910881765295E-9   0.10711498968490125
3.251758536646947E-5      8.014112795844745E-6     -3.47901120064649E-5     2.1299287900735E-12      5.178821861475851E-13    -2.7495683325902725E-9   0.1071150013009756
3.152292252914347E-5      3.152292252914347E-5     7.476192502820434E-6     -4.799358791913525E-13   -4.799358791913525E-13   -2.749707457177563E-9    0.10711503906596367
2.6996097230896552E-5     2.6996097230896552E-5    1.3301715221720579E-5    -7.232159227885144E-13   -7.232159227885144E-13   -2.7508020922687944E-9   0.10711504427227082
3.1424700066074436E-5     1.9591644223613877E-5    -3.3649372424980065E-5   1.9898732179830516E-12   1.2305052439639565E-12   -2.7490999097097615E-9   0.10711500231635254
2.3356825640234615E-5     2.3356825640234615E-5    -3.911026129470412E-5    1.7099304370083538E-12   1.7099304370083538E-12   -2.749037423322982E-9    0.10711499744636656
3.263860717952352E-5      3.263860717952352E-5     -1.6327010659507383E-5   9.939443421919383E-13    9.939443421919383E-13    -2.7489056983210993E-9   0.10711501778405624
3.5088709582479024E-5     2.6969189143087557E-5    -2.1549365917777588E-5   1.4208440395002202E-12   1.08459783481667E-12     -2.748940831752348E-9    0.10711501311705797
2.526405129216487E-5      1.6549807404869505E-5    -3.629712448174258E-5    1.7162309166532769E-12   1.1186660884057495E-12   -2.749884394172907E-9    0.10711499995824254
2.580772969082141E-5      2.580772969082141E-5     -3.0269390437770118E-5   1.4606711949990756E-12   1.4606711949990756E-12   -2.749612438086094E-9    0.10711500533521968
3.8619417145270994E-5     6.1565624327049065E-6    9.584634867644123E-6     -7.693446363616215E-13   -1.2038205028686088E-13  -2.750776507972981E-9    0.10711504095229381
3.6407748430575163E-5     2.9722417387392966E-5    2.025743356938135E-6     -1.7073907427077255E-13  -1.3866970268354966E-13  -2.7492498906144036E-9   0.10711503419390073
4.095900670889506E-5      4.857032332015956E-6     3.527635040912846E-6     -3.3293614389159333E-13  -3.8733774811664676E-14  -2.7504893187940265E-9   0.10711503553645065
4.595833544390665E-5      0                        -1.639469542101071E-5    1.4253038881572508E-12   0                        -2.7489391968354266E-9   0.10711501772223146
2.6980686139875557E-5     2.6980686139875557E-5    -2.163449740099788E-5    1.0817844465569276E-12   1.0817844465569276E-12   -2.750173165653133E-9    0.10711501304913022
3.6018967769499825E-5     2.059055856815712E-5     -2.472512046558739E-5    1.6769203486916324E-12   9.472825027439895E-13    -2.7492390727023694E-9   0.107115010282384
2.9143625203758836E-5     1.9649036380379606E-5    -2.5916130326736294E-5   1.4072446602821741E-12   9.428071160145287E-13    -2.7503211779884154E-9   0.1071150092235556
4.4201029757405984E-5     0                        -7.729863044862974E-6    6.178601967794589E-13    0                        -2.7497492331951973E-9   0.10711502547224393
4.234683294482169E-5      9.901057934313927E-6     -1.4032823888274741E-5   1.1079104902242357E-12   2.53060850583203E-13     -2.7496290622208556E-9   0.1071150198360836
4.518524162909928E-5      9.714064664031912E-6     6.829961875269304E-7     -9.891600064017857E-14   -2.089122011898712E-14   -2.7494288066314723E-9   0.10711503299353765
4.102257849301606E-5      0                        -4.299863098339651E-8    -5.2591555210581323E-14  0                        -2.750550949373407E-9    0.1071150323436396
3.933361505932047E-5      4.100338652346549E-6     -4.8621413103434385E-6   3.0943474520978813E-13   3.1590732647667345E-14   -2.7507887751479956E-9   0.10711502803773093
3.2149231822777697E-5     2.402971138338626E-5     -1.5056071679116769E-5   8.8837065011562E-13      6.59837679420177E-13     -2.750264881613749E-9    0.10711501892523363
3.118175040495541E-5      3.118175040495541E-5     -7.742427122031208E-6    4.3044212541626703E-13   4.3044212541626703E-13   -2.749777887893591E-9    0.10711502546076639
3.370658672127582E-5      2.4482474603807074E-5    -9.915722659550723E-6    6.009364088768055E-13    4.3320765022573593E-13   -2.7502145068222746E-9   0.10711502351830696
2.89586605115726E-5       2.89586605115726E-5      -2.424315500295122E-7    -2.6204416001502652E-14  -2.6204416001502652E-14  -2.7505691731566897E-9   0.1071150321649677
3.4754706678390244E-5     2.5530594560921504E-5    -3.378691767359918E-6    1.8630683491447063E-13   1.3563378951647932E-13   -2.7500888841067077E-9   0.10711502936131218
3.007639379665468E-5      2.3693933696301195E-5    8.217868234511823E-6     -5.211051598268411E-13   -4.0886111371011275E-13  -2.750981984686899E-9    0.1071150397313176
3.641567421040978E-5      0                        -3.005195107181582E-5    2.0643068583060347E-12   0                        -2.749649433260908E-9    0.10711500552721773
3.797835529351696E-5      0                        -2.1491243030407073E-5   1.5268107638512935E-12   0                        -2.7502150518095586E-9   0.10711501317417234
3.7315170289326197E-5     5.912726023687978E-6     -1.6656892248192554E-5   1.1453120621907274E-12   1.7802206026803367E-13   -2.7506131637679006E-9   0.10711501749609849
3.444759746355304E-5      6.7451715349688995E-6    -2.5807410643759145E-5   1.663641422369731E-12    3.2071785813385E-13      -2.750338365716166E-9    0.10711500932024234
2.9972019284592566E-5     0                        2.5005493046894763E-5    -1.480296287508294E-12   0                        -2.7513605493660153E-9   0.10711505472622658
3.081224557796759E-5      6.465691322010417E-6     2.0563976228371385E-5    -1.2694129426345817E-12  -2.6332758296816E-13     -2.751510592294936E-9    0.1071150507604751
3.673277178869085E-5      0                        6.3722738942987616E-6    -5.208292290434597E-13   0                        -2.751317516389799E-9    0.10711503807272282
3.613285636211984E-5      4.61522608983206E-6      1.7568978541716535E-6    -1.9669180289489213E-13  -2.4890601941671802E-14  -2.751433249421807E-9    0.10711503395510835
